"id","time","accX","accY","accZ","gyroX","gyroY","gyroZ","rot1","rot2","rot3","rot4","rot5","rot6","rot7","rot8","rot9"
"6","1960931234754","9.60506","1.68489","-3.45808","0","0","0","0.228802","-0.927139","0.296754","-0.210497","-0.344749","-0.914789","0.950442","0.14684","-0.274039"
"6","1960947927870","10.0074","1.51247","-3.4006","0","0","0","0.234058","-0.919853","0.314782","-0.209155","-0.363835","-0.907678","0.949458","0.146611","-0.27755"
"6","1960964682020","9.35599","1.14845","-3.07491","0","0","0","0.234058","-0.919853","0.314782","-0.209155","-0.363835","-0.907678","0.949048","0.14551","-0.279526"
"6","1960981497206","8.62798","0.726974","-2.51932","0","0","0","0.21222","-0.948367","0.23572","-0.23204","-0.283219","-0.930562","0.949274","0.142787","-0.280164"
"6","1960998251356","8.01491","0.286331","-2.04036","0","0","0","0.209217","-0.947725","0.240926","-0.231544","-0.287384","-0.929407","0.950061","0.138662","-0.279566"
"6","1961015066541","7.7467","0.171387","-1.75299","0","0","0","0.206539","-0.950968","0.230218","-0.233936","-0.276463","-0.932117","0.950061","0.138662","-0.279566"
"6","1961031820692","8.05322","-0.0393524","-1.79131","0","0","0","0.192826","-0.955015","0.22531","-0.233522","-0.267686","-0.934779","0.95304","0.127635","-0.274634"
"6","1961048605360","8.37892","-0.422516","-1.81047","0","0","0","0.192826","-0.955015","0.22531","-0.233522","-0.267686","-0.934779","0.95304","0.127635","-0.274634"
"6","1961065542616","8.70461","-1.03558","-1.67636","0","0","0","0.176271","-0.96525","0.192927","-0.238922","-0.23209","-0.942895","0.954906","0.12011","-0.27153"
"6","1961082235731","8.81956","-0.844009","-1.54225","0","0","0","0.166245","-0.954551","0.247375","-0.226846","-0.281159","-0.932465","0.959637","0.0989014","-0.263278"
"6","1961098989881","8.93451","-0.269257","-1.58057","0","0","0","0.166245","-0.954551","0.247375","-0.226846","-0.281159","-0.932465","0.959637","0.0989014","-0.263278"
"6","1961115805067","9.10693","0.171387","-1.5614","0","0","0","0.169976","-0.938609","0.300201","-0.215545","-0.332669","-0.91808","0.961586","0.0913448","-0.258858"
